manufacturer,price,number_of_reviews,average_review_rating,sellers,cat,sub_cat,name,info,desc,reviews
46,1.99,3.0,4.7,1822,14,56,-0.4370474,-1.7454693,-1.1686643,0.98902607
1979,4.06,6.0,4.8,24,0,34,4.1251907,-1.1888529,-2.1548822,-0.70680463
2030,2.73,1.0,5.0,288,17,142,-1.0064543,-1.1589127,22.461107,2.602759
1553,5.49,1.0,5.0,885,29,10,0.43562713,-1.1305377,-2.3522322,-2.7603111
418,5.74,1.0,5.0,1822,13,48,-6.0588775,-1.30408,-2.7369287,3.1493235
1681,5.45,3.0,5.0,122,0,96,-5.8139644,-1.222747,-2.0487921,0.42632496
2002,9.99,4.0,4.8,1822,13,116,-1.13078,-1.6716264,-1.7651542,-1.4388185
571,5.0,1.0,5.0,81,12,37,-1.4690515,5.5399113,-1.2438802,2.9737046
1533,49.99,16.0,4.8,937,13,103,2.5773573,5.1992116,-1.6212574,-4.852668
937,19.99,1.0,5.0,1822,7,140,-0.07340691,-0.6385985,-1.3473579,1.4768368
310,6.56,4.0,5.0,471,14,46,6.849204,-0.9714572,-2.761451,0.06355915
650,1.38,16.0,4.3,1822,34,80,-5.2881985,-1.1579881,-1.9075422,-3.8686872
1642,10.5,1.0,5.0,1403,7,140,1.519406,-1.6812077,-2.4806497,5.0296345
380,4.99,2.0,4.5,1822,21,0,-2.2251546,5.7530766,-2.155941,-3.358037
1476,1.98,1.0,5.0,867,29,43,4.6412334,5.986798,-2.1813376,-0.35777637
1643,58.4,2.0,4.0,1822,13,116,-0.52774954,5.638731,-1.7685702,-4.0888295
1358,9.0,1.0,5.0,1822,9,51,-4.1409483,-1.323713,-1.7693484,1.728276
545,7.99,17.0,4.8,289,5,49,2.1166544,-1.5176991,-0.35879645,-1.2569844
1586,4.05,4.0,4.8,386,6,79,-5.996858,-1.455319,-1.8319361,-0.8982701
544,39.17,1.0,5.0,1219,5,49,-3.258119,-0.99456334,-0.99951494,-0.9979057
1974,3.5,2.0,4.5,1822,40,151,0.77614117,-1.2293814,-2.6732872,-2.0670412
867,11.99,2.0,5.0,81,13,116,-1.0076035,5.658175,-1.262258,0.5696033
606,7.6,1.0,5.0,1822,40,151,-2.5047786,-1.5397323,-1.9561138,4.836607
168,30.9,1.0,5.0,1822,17,93,4.332041,5.9299417,-1.9635715,4.3995905
1523,2.9,2.0,5.0,81,7,140,-4.617835,-1.631895,-2.151846,2.565413
2304,1.5,2.0,4.0,1683,0,29,4.508663,5.6293316,-2.452285,0.9114692
833,0.98,1.0,5.0,571,0,97,4.4061418,-1.1478363,-2.727626,6.31939
1481,9.99,5.0,4.8,1822,21,21,2.065685,-1.2569724,-2.2310245,-2.8667498
393,2.99,1.0,5.0,263,17,110,1.4478725,-1.1894386,-0.13782595,-2.3553777
1821,3.0,16.0,4.4,346,5,128,-4.713166,-1.2193907,1.4901851,1.181826
1275,12.19,2.0,5.0,1590,21,75,5.2807317,-1.5246907,-2.7934773,-0.55625284
129,47.67,1.0,5.0,1822,17,91,6.1221986,5.893071,-0.3086466,3.1676788
1795,14.99,1.0,4.0,41,7,140,5.226471,-0.963697,-1.6100178,-2.7851267
437,3.99,3.0,4.7,1822,7,140,1.9412183,5.819504,-2.4520113,0.95415765
27,5.99,23.0,4.4,59,12,2,2.9364967,-1.0399177,-0.88343954,-2.2940428
1535,1.9,172.0,4.4,1449,12,2,-0.38445392,-0.69163376,-2.7420077,-3.7541006
2272,9.99,17.0,3.9,327,17,93,-0.049199566,-1.1115631,-0.5336665,-2.5888472
1488,11.0,1.0,5.0,1124,17,93,-0.51044744,-1.2337892,-1.2129732,-0.28354383
1432,4.55,1.0,4.0,363,7,140,6.310869,-1.1936157,-1.2712228,-3.9378216
1249,7.99,2.0,5.0,1822,7,140,0.032097552,-1.3591138,-2.1201322,4.9354134
1358,1.5,1.0,5.0,1822,9,51,1.4770551,-1.276667,-1.8457134,6.44005
453,3.97,71.0,4.5,720,5,39,3.676914,-1.1715108,-1.5914834,-3.1263604
751,8.74,1.0,5.0,673,0,35,-0.32674876,-0.4788418,-2.6698177,1.5489842
670,4.95,15.0,4.2,1822,0,34,1.8486613,-1.3242171,-2.2985368,2.8185394
1674,11.98,12.0,4.6,1822,12,37,6.3731666,-1.0361814,-2.214081,-2.5982063
937,4.53,220.0,4.6,81,17,121,3.5125113,5.5298996,-1.7303991,-3.0402803
824,2.94,1.0,5.0,633,29,10,-1.7281408,-1.2694528,-1.7645379,-1.6739264
1750,4.99,69.0,4.1,1822,9,51,5.709498,-1.5326773,-2.3271718,-1.5053583
239,3.95,1.0,5.0,1105,14,46,1.3737783,5.9977846,-2.2103608,-2.4226131
1821,5.99,16.0,4.4,81,5,128,-0.59840244,-1.4558324,-2.08557,-3.713385
547,2.6,5.0,4.4,1822,5,49,2.6633139,-0.9723682,-1.2535703,3.0702949
1030,18.99,4.0,4.3,233,7,140,-2.7201965,-0.8673894,-1.436836,0.7598642
2286,5.99,15.0,4.3,1822,29,10,1.6545131,5.8977027,-1.7073058,1.0701706
459,2.99,2.0,5.0,1822,40,151,1.9186268,-1.1840996,-1.2154624,-2.0488422
802,8.45,1.0,4.0,1594,7,138,-5.6310005,-1.622012,-1.19268,7.168526
357,19.99,4.0,4.8,246,40,151,-2.4343612,-1.2699537,-2.541542,0.8008066
991,25.82,1.0,4.0,900,17,91,2.187362,5.451294,-1.7414696,-4.4082913
868,0.29,3.0,4.0,33,13,48,-1.9116735,-0.9180823,22.461107,-2.3199387
374,14.99,1.0,5.0,1748,9,61,-0.50901,5.5834165,-2.493627,6.0227504
2307,1.2,2.0,5.0,1683,0,29,-0.05843646,-1.4832244,-2.452285,0.40457076
2246,54.95,2.0,5.0,855,17,142,3.6702325,-1.4314275,-1.7641191,-0.8378429
701,13.87,1.0,5.0,1822,7,140,0.13558066,6.3689327,-2.1361442,3.093252
2074,30.99,1.0,5.0,1777,17,91,5.10984,-1.2587068,-2.5066388,-1.6875141
1275,4.99,1.0,5.0,81,0,27,-4.068274,-1.3645023,-1.8550137,5.0248632
2310,1.79,2.0,5.0,1701,0,29,3.1234653,-1.6013796,-2.452285,3.4923046
1324,1.26,2.0,4.5,1731,29,10,4.151132,-0.69698936,-1.635387,-2.3199763
1433,6.75,3.0,4.0,1037,7,140,-5.077637,-1.2161694,-1.8587701,1.0775527
1492,6.95,7.0,4.1,0,14,22,-8.073131,-1.3244213,-1.6901344,-4.0308003
240,2.49,81.0,4.5,178,17,93,-7.340628,5.5005813,-0.6533892,-3.6499386
1699,10.91,2.0,4.5,1822,13,48,-6.765453,-1.2310029,-1.9563627,-2.3076646
868,3.5,1.0,5.0,1822,34,14,2.7080863,-1.0998198,22.461107,-0.27489534
1899,10.95,1.0,4.0,1625,40,151,-6.512702,-1.0831305,-0.27291068,3.6018655
313,7.99,3.0,4.7,882,17,142,-2.6734917,-1.3693624,-1.0077132,-2.109298
800,6.99,33.0,4.2,1822,14,145,8.097514,5.4623947,-2.8183715,-1.9090441
1249,6.99,1.0,5.0,650,5,49,2.0145056,5.9896135,-3.1234736,6.6608844
300,15.1,44.0,4.4,690,34,80,1.8639092,5.6471643,-2.2421687,-3.9554152
1641,13.63,1.0,5.0,1822,7,140,-0.7269354,-1.6801374,-2.1174655,-4.000571
1627,11.99,18.0,4.6,1822,14,52,2.8449965,5.4847794,-1.8910666,-2.767926
934,19.95,1.0,4.0,526,17,93,-0.8115339,5.637347,-0.6431743,0.84824765
1270,20.99,11.0,4.4,1717,13,116,1.0434761,-1.6414492,-1.5831875,-0.838841
1433,17.99,3.0,5.0,1037,7,140,-7.5010023,-1.4124348,-2.023751,5.114465
377,37.01,2.0,4.5,1055,40,151,3.2103555,-1.0437927,-1.5632371,-2.7773547
1974,12.99,4.0,4.5,1081,32,69,-0.61434364,5.783425,-2.047233,-2.4115891
291,12.83,15.0,4.8,191,12,2,-4.40429,-1.3986002,0.35908142,-2.042514
1594,10.03,1.0,5.0,1822,14,46,1.8790096,-1.2095857,-2.233824,6.3231826
1303,5.99,4.0,5.0,81,17,92,-0.50134027,5.6092787,-1.9159085,-0.122311436
1163,17.71,1.0,5.0,1530,40,151,-1.1334496,-1.3409135,-2.4885063,-4.026391
1548,17.43,1.0,5.0,1822,17,142,6.255309,-1.4037447,22.461107,-4.5259757
1701,7.09,1.0,5.0,1822,7,140,-4.4424076,-1.1914356,-0.681282,1.5748868
1760,24.95,40.0,4.3,1822,7,140,3.0355752,-1.6217225,-2.6135373,-4.2904577
1646,7.95,2.0,5.0,1354,14,145,0.74987125,6.1384344,-1.4824808,1.8540883
628,1.79,1.0,4.0,444,29,10,6.725951,-0.9597164,-2.3118777,6.6847825
2307,0.9,1.0,5.0,1683,0,29,4.81921,-1.5641787,-2.452285,-3.179898
559,10.39,1.0,4.0,985,32,69,-0.38765138,5.689288,-1.0047323,-0.9306033
1249,22.95,3.0,5.0,1248,17,33,-0.5244961,-1.2294805,-1.9786296,2.3093941
1459,8.57,6.0,4.7,1520,13,38,-1.5108356,-1.2673197,-1.4785593,-2.5537343
1634,6.94,1.0,5.0,444,29,43,-0.050372683,-0.97551423,0.3565718,-0.8956025
1277,14.99,1.0,5.0,872,9,51,-3.4151506,-1.0031871,22.461107,5.8377347
943,9.19,70.0,4.4,1822,17,110,-1.3625891,-1.4026978,-0.877325,-3.2372024
1821,23.99,2.0,4.5,1529,5,128,-1.424668,-1.2537485,-0.6683541,1.5027204
2280,6.39,1.0,5.0,1345,34,14,9.600039,-1.15068,-1.386737,0.92537504
1776,8.0,1.0,5.0,1360,14,56,0.9386372,-1.1285594,-1.5178986,0.4056991
376,29.0,3.0,4.7,1822,13,116,-0.0066757877,5.7915187,-1.7944688,-2.633424
1455,1.65,2.0,4.0,1822,12,2,-3.5764332,-0.8814241,-3.3349135,3.3906088
1147,11.99,3.0,5.0,519,14,22,0.92950946,5.9526377,-1.6081632,1.1488472
1446,9.81,1.0,5.0,514,13,1,0.73110414,-1.2447628,-0.9251672,4.351812
330,14.5,1.0,4.0,660,40,151,-3.6045768,-1.2692517,-2.5195167,-2.2751212
291,2.88,8.0,4.5,455,12,37,1.1399398,-0.7762736,-0.91569406,-1.0645269
1743,7.5,2.0,5.0,891,0,29,-3.7159574,-1.6265001,-2.4043205,-0.16653076
1491,4.98,1.0,5.0,81,0,35,3.0250142,-1.4739926,-0.7497486,-2.0729349
1030,9.99,81.0,4.3,81,7,140,-1.4941038,-0.9294213,-1.8429283,-3.0256848
2310,1.29,10.0,4.4,1683,0,29,1.6702889,-1.6604621,-2.452285,0.8949842
886,34.26,8.0,4.5,1736,5,71,-1.7029712,-1.2781644,-1.7565691,-1.8683333
2168,57.65,1.0,5.0,1563,7,140,2.8775725,-1.3436798,-2.0433366,3.906039
1416,8.0,4.0,4.0,1566,40,151,-1.1432183,-0.61772853,-2.058122,-1.9429306
547,7.62,1.0,5.0,1324,5,49,1.0897802,-1.518494,-2.1313796,-1.4811999
2276,9.95,1.0,4.0,368,34,66,-1.0253038,-1.6216378,-2.2226558,-0.42121497
1118,4.7,8.0,5.0,212,0,34,4.266978,-1.7059742,-1.368192,-0.84120435
887,10.87,1.0,4.0,1588,5,72,-0.7274361,-0.9145227,22.461107,-0.34288973
503,9.65,1.0,5.0,1822,17,93,-0.17567801,-1.1218463,-0.48098257,6.7099724
2327,2.75,1.0,5.0,1822,29,43,2.6603508,-0.94868594,22.461107,1.1002846
2305,0.9,4.0,4.0,1822,0,29,4.93556,5.754641,-2.452285,2.6638865
230,14.49,32.0,4.5,960,1,126,-7.765614,-1.2819321,-1.8914509,-2.210191
1945,9.29,1.0,5.0,685,14,22,1.2069938,-0.8884777,-2.3732312,3.1809595
311,4.77,1.0,5.0,1822,13,1,-5.9654326,-1.0058095,-0.38065624,-2.7668514
1118,6.09,1.0,5.0,1822,40,151,-1.115358,-1.120325,0.71765536,7.1687617
571,31.37,1.0,5.0,81,12,37,-5.67539,-1.4903558,-1.8803614,3.8711174
311,6.85,2.0,4.0,1665,13,1,-8.135836,5.6301785,-0.27493215,3.2656012
1433,4.6,1.0,4.0,1822,7,140,-4.5849023,-1.3900442,-2.012466,4.716969
714,4.99,2.0,5.0,719,12,2,5.1402655,6.1104994,-1.3945758,-0.64685273
1514,1.69,1.0,5.0,1822,0,29,5.3386154,-1.4899236,-2.3341384,-0.63825494
1805,7.99,8.0,4.9,524,5,72,0.6864549,-0.87563187,-1.1496476,-2.099834
2105,0.39,2.0,4.5,81,29,43,1.3901119,-0.9435199,-1.6470469,1.609126
84,2.65,9.0,4.2,1822,29,10,3.449973,-1.2557396,22.461107,1.2775673
2307,1.29,1.0,5.0,1683,0,29,1.0014793,-1.4149054,-2.452285,-2.157661
2063,5.95,1.0,5.0,1822,14,56,-2.5826392,-0.79241556,-1.1598823,3.006466
358,14.46,1.0,4.0,212,17,121,3.7394652,-1.243656,-2.7546039,1.6098956
1140,6.5,4.0,4.8,81,0,97,-5.554552,-1.4823847,-1.9220115,0.26798975
1481,11.98,1.0,5.0,81,21,75,-2.3976004,-1.3515563,-1.6313995,-1.7819285
866,7.99,1.0,5.0,1175,12,37,-2.7431393,-0.8671778,-0.10420049,5.4647517
1821,3.0,2.0,5.0,1822,5,128,3.1555247,-1.2658309,22.461107,5.9114995
460,1.94,4.0,4.0,367,29,10,-3.1676166,-0.7878644,-1.1886727,-1.536031
503,12.3,1.0,4.0,526,17,93,-1.5830011,-1.2426338,-0.15707731,-5.5104437
525,22.99,2.0,4.0,1822,13,116,-5.6797028,5.640505,-2.401208,-2.9221766
465,9.99,6.0,4.7,1564,40,151,2.8068578,-1.159502,-0.270418,-2.2765007
2089,7.11,33.0,4.6,946,12,37,-3.819979,-0.9856442,-0.99264634,-4.932977
1836,2.29,2.0,4.5,1822,17,142,6.632814,-1.0832591,-2.0033967,-0.55408424
2007,6.22,1.0,5.0,439,12,2,-1.9237177,-0.8495237,0.17146748,-3.3647208
767,4.99,3.0,5.0,1255,5,128,-4.530838,-1.3481903,0.647297,2.2808397
201,26.65,6.0,4.0,81,7,140,2.50103,-1.6636046,-2.4863741,1.7255505
1674,25.95,1.0,5.0,268,12,2,2.0504882,-0.7964514,-1.8340372,4.8148656
1195,2.24,3.0,4.3,572,12,2,1.2978146,5.658657,-2.8638606,-2.407658
526,19.96,1.0,4.0,1822,17,33,-7.013347,-1.0906647,22.461107,-4.572967
1118,12.9,1.0,5.0,1822,13,116,0.7878076,-1.2113096,-1.98916,1.9421597
1335,4.99,7.0,4.7,81,13,1,-4.655112,-1.4111772,-2.327304,-1.9348187
633,3.12,10.0,4.0,566,12,2,2.9485402,-0.9716306,-1.2550368,-1.4480221
934,119.99,1.0,5.0,1822,17,93,3.8309975,-1.3956941,-1.8087971,2.3289883
1189,89.21,1.0,5.0,81,0,34,-1.5044222,-0.9921872,-2.0532687,-1.9721192
307,8.99,2.0,5.0,208,40,151,5.9280696,-1.1476669,-0.9306226,1.247394
1455,22.45,1.0,5.0,1024,12,2,-6.0975537,-0.7504324,-2.3469865,5.491646
1766,1.16,1.0,4.0,421,29,10,5.4734273,-1.0003743,-2.6077135,4.3002186
331,20.99,8.0,4.6,1822,11,77,1.6223962,-1.2808856,-1.0742894,-5.6523275
1362,27.17,1.0,5.0,1822,13,1,-4.0333843,-1.4204094,-1.550462,5.45348
1455,12.57,1.0,5.0,1822,29,43,-4.161504,-0.9669632,-0.65269136,-2.5321343
1379,17.31,1.0,5.0,1822,7,140,1.1960895,-1.5742642,-1.090016,-1.0108371
648,140.0,1.0,5.0,1124,17,93,3.0592308,-1.7069839,-1.6496849,6.9326224
598,37.17,24.0,4.8,64,5,55,-0.53424895,-1.1814375,-1.9864889,-2.5606637
887,39.02,1.0,5.0,1822,5,128,-1.3541398,-1.3600128,-1.0991303,-3.6053429
2001,16.99,2.0,5.0,522,17,110,-0.4485578,-0.9961051,-0.6949305,0.85749066
628,1.15,1.0,5.0,421,29,10,2.6530414,-0.81699175,-1.4157016,6.553868
1714,6.95,1.0,5.0,1822,17,121,1.8332719,-1.4602846,-2.575499,-2.6965086
80,16.25,14.0,4.1,1283,0,17,2.3298264,-1.0505081,-2.0334792,-2.730702
567,39.99,4.0,4.5,1466,14,56,3.6337838,-1.2064095,0.6988236,-1.3670605
1118,10.99,16.0,4.6,1599,40,151,-0.022593604,-1.3898982,-2.4506238,-1.7667674
201,11.99,2.0,5.0,806,7,140,2.561853,-1.8283312,-2.2448208,-0.3735479
887,8.52,1.0,5.0,1126,5,72,-3.9659157,5.7806163,-1.9845164,0.0058185784
1390,12.9,21.0,4.4,1742,17,110,6.740355,-1.031753,-1.8070016,-3.0767357
1575,24.5,1.0,5.0,526,17,93,-2.1989033,-1.553308,-0.2630879,-3.83143
1746,45.04,1.0,5.0,1822,14,25,-2.6716294,-1.8612062,-2.7650805,0.4504751
1673,57.98,1.0,5.0,1212,12,37,-0.6525005,-0.95044726,-0.9705023,1.1698551
1791,1.98,2.0,5.0,818,5,49,5.5059886,-1.102637,22.461107,4.53271
1007,59.95,2.0,5.0,243,17,142,0.33710358,-1.0621041,22.461107,-3.831426
1118,62.5,2.0,5.0,929,40,151,-0.35922715,5.785643,-1.3305894,-2.9324517
1864,62.0,3.0,5.0,1822,17,110,-0.3871329,-0.93849754,-1.7246344,-2.1390927
1388,324.84,1.0,4.0,1399,12,2,-5.0976615,-0.7737362,1.2977515,-2.4544582
1778,2.99,1.0,5.0,1822,14,46,-2.488885,-0.8005376,22.461107,6.45767
2270,9.99,1.0,5.0,41,7,140,5.0864,-1.2576123,-1.3549762,5.2718267
340,33.99,9.0,4.1,1822,12,37,0.6667411,-1.5516998,-1.3957161,-3.4142048
1760,13.78,6.0,4.2,81,7,140,-3.5068233,-1.2908783,-1.285219,-1.3861163
1264,13.84,1.0,4.0,532,40,151,0.076507054,-1.1342198,-1.4946806,-2.3473628
1366,1.6,1.0,5.0,1822,29,73,5.333917,-1.0888112,-1.7889436,1.65703
1673,9.61,99.0,4.4,910,12,37,1.5429349,-0.9870115,-1.088159,-2.9343395
1095,16.99,1.0,5.0,933,17,33,-1.5572183,-1.210635,22.461107,-1.7247586
1358,3.0,1.0,4.0,1822,9,51,-2.191908,-1.5098252,-1.9366325,-2.553491
991,16.9,3.0,4.3,1822,17,93,-2.4744635,5.0839887,-2.8025415,-0.0911215
1791,9.99,1.0,5.0,1048,9,122,0.4700234,-0.92766786,-1.938969,3.8471143
2092,16.05,1.0,5.0,1822,17,142,1.9753221,-1.3574,-2.3566833,5.0646257
936,476.99,1.0,5.0,1822,17,33,-0.210105,-1.3100023,-1.8721148,5.1792245
1247,14.03,5.0,5.0,1822,17,90,0.27734914,-1.1135439,-1.7262884,3.9127243
1533,7.28,4.0,4.8,732,13,103,0.6624386,-1.5567907,-2.299712,-2.3880854
1072,20.67,3.0,5.0,1178,17,93,0.5538731,-0.98456186,-0.2630879,2.3503058
1776,20.57,1.0,5.0,724,12,37,1.0704471,-1.0304044,-1.8678395,-1.7415228
665,12.95,2.0,5.0,81,0,28,-1.1446731,-1.2625413,-2.5305226,-0.46411377
702,2.03,4.0,5.0,786,14,46,3.110142,-1.0360675,-1.870427,0.80895495
1476,1.97,1.0,5.0,979,29,43,0.624949,-1.1471671,-2.5565975,4.413834
2039,2.93,15.0,4.7,1822,0,29,7.0174155,-1.4633147,-1.4379113,-0.2268765
934,121.05,1.0,5.0,1822,17,93,-3.7553136,5.2643247,-1.637774,-1.4471778
2351,16.99,1.0,5.0,1822,40,151,0.788428,-1.1697251,-1.3370138,-1.4007771
1533,7.99,32.0,4.8,81,13,116,-1.2980708,5.434259,-2.1589706,-2.9227214
1488,11.95,2.0,5.0,1822,17,93,-2.204633,-1.0508382,-1.5936588,3.5602772
1515,9.99,1.0,5.0,1822,14,23,-3.955871,5.809943,-1.2687724,3.505703
1459,7.24,4.0,5.0,81,13,81,0.49612308,-1.6895082,-2.0435774,-0.9107224
877,4.5,1.0,5.0,1822,7,140,0.53958905,-1.7108902,-2.1859152,5.4233284
1433,11.25,1.0,5.0,900,7,140,-2.1427274,-1.4801161,-2.0868583,-2.7755475
1476,1.66,13.0,4.8,1729,29,10,-0.552238,-0.84262305,-1.2780857,-0.7023023
1480,11.0,1.0,5.0,1525,21,75,-4.7638474,-1.6226285,-2.0460148,-2.1526725
1912,21.48,1.0,4.0,460,17,91,-0.86991143,-1.5597675,-0.96605086,-1.5761154
2227,8.95,10.0,5.0,266,0,97,2.9180682,-1.0525734,-2.4979243,2.1432414
1792,12.99,2.0,4.5,57,40,151,-1.9972862,-1.0554808,22.461107,1.5422393
1533,8.49,1.0,4.0,81,13,103,0.73336375,-1.4289987,-1.2937754,-1.5284674
1533,14.54,2.0,4.0,81,34,80,0.520326,-1.4395946,-1.0971918,-1.5029645
1823,33.99,5.0,4.4,191,12,37,-1.7699594,6.1534214,-1.3299813,-2.5556567
680,1.95,21.0,4.6,1015,29,98,8.74269,5.763392,-1.7810266,-1.4024715
1249,22.9,14.0,4.6,1822,14,22,3.1849637,-1.459696,-2.2928808,-3.0453181
2105,1.59,12.0,4.5,81,29,43,3.3805962,-1.144293,-2.1463206,0.12909634
910,12.99,2.0,5.0,1822,21,75,2.195822,-1.6695025,-2.54876,-3.1567338
1996,6.99,79.0,4.7,81,7,138,2.9482641,-1.2445676,-1.5218418,-2.6992788
1905,4.69,1.0,5.0,1178,7,140,2.3099878,-1.5143558,-1.329924,3.3304162
1275,14.99,9.0,4.9,1822,32,69,-3.289081,-1.6730964,-1.0742548,-1.4268152
1331,23.97,4.0,4.8,1822,12,37,1.8243304,-1.2454859,-2.1827157,-1.1628603
934,19.95,1.0,5.0,376,17,93,-7.9129176,5.6819005,-0.91736203,-2.3217611
230,24.99,5.0,4.2,1822,13,116,-7.9836254,-1.192368,-1.8556329,-1.3601676
1760,47.63,1.0,5.0,1182,17,110,1.1902384,-1.493501,-2.7113144,6.1213584
1433,8.44,1.0,5.0,1822,7,140,-2.1233637,-1.277267,-2.7777355,-2.4736478
1996,7.35,7.0,4.9,1545,7,138,2.1455595,-1.6649337,-1.0790266,1.2170944
1400,3.2,1.0,5.0,1337,12,2,-4.6999083,-0.6854419,-1.1857971,-1.6169733
621,4.29,1.0,5.0,1822,31,118,-1.2373079,-1.473986,-1.964223,3.572352
319,9.99,22.0,4.8,1534,0,35,1.9990679,-0.49002773,-1.3918074,-0.26778355
246,5.9,1.0,5.0,1822,5,39,1.912578,-1.1709667,-1.8657116,6.9150214
79,15.01,1.0,5.0,1774,12,37,-1.7820749,-1.3379613,-1.7836579,5.7092237
327,54.83,9.0,4.8,81,1,113,-0.8305156,-0.90847415,-2.3430727,-3.013805
1974,24.99,60.0,4.8,1081,32,69,-0.3648121,-1.6706086,-2.1680954,-3.0495014
2226,3.09,1.0,4.0,1524,34,80,-4.9410233,-1.3376081,2.2140923,-5.044138
2055,48.39,1.0,5.0,1822,13,116,1.37633,-1.3056883,5.112939,-4.5777454
1459,2.76,1.0,5.0,1086,13,116,2.7157917,5.5998993,8.473823,-1.3269191
1874,2.02,2.0,5.0,1271,14,46,-1.5836682,-0.97520566,-1.6041707,4.152441
315,7.99,2.0,5.0,621,17,93,2.5586612,-1.6270207,-0.89596516,-3.8150918
527,1.15,2.0,5.0,471,14,46,2.9084563,6.0763726,-0.13372903,-1.6419429
1533,49.99,46.0,4.9,71,13,81,0.56047195,-1.6050519,-1.8799808,-2.5975733
673,23.74,1.0,5.0,21,40,151,1.4539247,-0.9010308,-1.9730673,-5.014561
1243,3.78,3.0,4.7,469,17,142,-0.13221098,-1.0028745,0.064862885,-1.2297864
1594,7.95,1.0,5.0,1822,14,46,1.9447263,-0.6996394,-1.9211173,-2.8664556
1433,4.15,1.0,5.0,1811,7,140,-4.541596,5.931615,-2.6643412,-1.3768743
2300,8.5,1.0,5.0,676,7,140,7.300049,5.8419085,-1.3003842,-1.8189806
183,2.99,3.0,5.0,1534,0,97,3.8327444,-1.1893171,22.461107,-2.2585747
628,1.93,1.0,5.0,421,29,43,2.264581,-0.8584463,-2.3778024,4.7321095
1609,2.79,1.0,5.0,14,12,2,-0.7290467,5.779996,-1.5510583,3.0936701
963,24.47,2.0,5.0,908,40,151,0.77936196,-0.85777193,-1.8577597,-4.700887
1533,17.99,56.0,4.8,81,40,151,-1.041295,-1.3278458,-2.7698903,-2.8039074
1974,12.99,5.0,4.6,1081,32,69,-1.5741405,-1.7688544,-2.047233,-2.6976647
1243,3.44,1.0,4.0,1822,17,142,0.1816962,-1.026173,-0.95086396,-1.2398846
1358,1.8,2.0,4.5,1822,9,51,-3.1349092,-1.5448314,-2.3886936,2.454671
915,16.0,1.0,5.0,1822,7,140,-0.55811155,-0.81864405,-1.8939903,1.5888145
2246,18.19,19.0,4.9,1822,14,22,-1.2736588,-1.1250865,-1.3741956,-1.1062965
1533,68.88,77.0,4.7,1029,40,151,-2.4728663,-1.3251957,-2.4329002,-4.0206895
1433,13.97,2.0,5.0,214,7,140,-5.6317086,-1.0620116,-2.2853694,2.3899238
437,24.95,1.0,5.0,1822,7,140,5.13851,-1.0567012,-2.102915,2.4414053
792,16.95,46.0,4.2,1315,12,2,-4.4014554,-1.0665951,-1.6345587,-3.203709
360,5.68,2.0,5.0,1736,5,128,9.270704,5.749116,-1.1565773,0.78218484
628,2.49,6.0,4.7,1497,29,10,6.198811,-1.3369287,-0.84618676,0.47437903
2094,5.29,1.0,4.0,81,14,22,-0.42421976,-1.2916383,-0.55146736,-2.2184577
194,7.75,1.0,5.0,1339,5,12,-0.5706751,5.457001,-1.4994181,0.13171268
496,2.18,1.0,5.0,1189,12,37,-0.6140066,-0.910509,-0.40860102,3.969329
463,5.46,5.0,4.6,309,0,97,1.095163,6.0023956,-2.771112,3.6506805
1433,6.95,2.0,5.0,1822,7,140,-4.7565475,-1.2373335,-2.2612488,5.6459985
1887,47.99,5.0,4.6,1680,14,22,2.70232,-1.2217366,-2.339833,-0.36969578
1594,12.0,1.0,5.0,1822,14,46,4.1266537,-1.417423,22.461107,0.76781714
544,5.19,1.0,5.0,1822,5,49,-1.6651334,-1.4998816,-0.82760334,5.602835
2176,14.05,1.0,5.0,1203,14,22,-6.303252,-1.4195939,-1.9051303,-2.8336475
1118,49.9,133.0,4.7,1822,5,128,1.207887,-1.4601578,-2.010804,-3.4361937
2095,2.99,1.0,5.0,1822,17,142,4.2625885,-0.9226872,-1.1727506,4.96242
873,13.75,31.0,4.8,205,21,21,-5.811965,-1.9440318,-1.7591163,-5.082229
1511,34.95,1.0,5.0,526,17,93,1.0685475,-1.5196563,-0.2630879,-3.467716
358,19.15,1.0,5.0,1215,5,49,5.5601597,-1.2280737,-2.0403686,4.9728765
1752,6.99,2.0,5.0,0,5,49,-4.458664,-1.0918335,-1.5501868,-1.1485257
1879,7.99,8.0,4.6,1822,40,151,0.7211522,5.570911,-1.7351658,-0.74896806
1996,34.95,12.0,4.9,1822,7,138,-2.6944723,-0.8071982,-2.0354888,-1.3910402
2170,7.81,1.0,5.0,1666,7,140,-1.5416152,-1.7978874,-2.1253436,5.0819235
232,5.95,55.0,4.9,830,14,22,-3.928747,-1.2488301,-2.0044296,-3.44435
229,9.98,1.0,5.0,888,17,33,-2.6131482,-1.2110649,0.40183634,2.2188911
1540,39.95,2.0,5.0,243,17,142,2.3324988,-1.1173933,22.461107,4.038725
1662,12.0,1.0,5.0,81,14,46,1.4898787,-1.5607876,-2.1931245,-4.1060686
1118,41.99,11.0,4.6,1679,40,151,2.765098,-1.5992502,-3.0530617,-3.6659415
252,1.8,11.0,4.4,398,29,10,1.8963174,-1.0645674,22.461107,-0.1838607
2333,5.0,28.0,4.3,1822,31,118,3.249853,-1.264812,-1.294479,-1.5212064
1694,1.38,21.0,4.4,1063,40,151,-2.8336928,-1.2719918,-0.8394349,-2.1809983
